Distance,Elevation
0.0,1.4992952020957582
1.0,1.5460825873727055
2.0,1.5924687660410126
3.0,1.6384445991226746
4.0,1.6840011201139564
5.0,1.7291295349853923
6.0,1.7738212221817862
7.0,1.8180677326222123
8.0,1.8618607897000135
9.0,1.9051922892828028
10.0,1.9480542997124632
11.0,1.9904390618051466
12.0,2.0323389888512753
13.0,2.073746666615541
14.0,2.114654853336904
15.0,2.1550564797285965
16.0,2.194944648978118
17.0,2.234312636747239
18.0,2.273153891172
19.0,2.311462032862709
20.0,2.3492308549039462
21.0,2.3864543228545605
22.0,2.423126574747669
23.0,2.459241921090661
24.0,2.4947948448651944
25.0,2.529780001527195
26.0,2.564192219006861
27.0,2.598026497708659
28.0,2.631278010511325
29.0,2.663942102767865
30.0,2.696014292305554
31.0,2.727490269425938
32.0,2.7583658969048312
33.0,2.7886372099923187
34.0,2.8183004164127543
35.0,2.8473518963647617
36.0,2.875788202521235
37.0,2.903606060029336
38.0,2.9308023665104987
39.0,2.957374192060425
40.0,2.9833187792490867
41.0,3.008633543120726
42.0,3.0333160711938536
43.0,3.0573641234612507
44.0,3.080775632389968
45.0,3.103548702921325
46.0,3.1256816124709133
47.0,3.1471728109285904
48.0,3.168020920658487
49.0,3.1882247364990013
50.0,3.2077832257628014
51.0,3.226695528236826
52.0,3.2449609561822834
53.0,3.2625789943346497
54.0,3.279549299903673
55.0,3.2958717025733693
56.0,3.311546204502025
57.0,3.3265729803221964
58.0,3.340952377140709
59.0,3.354684914538659
60.0,3.3677712845714094
61.0,3.3802123517685962
62.0,3.392009153134123
63.0,3.403162898146164
64.0,3.413674968757163
65.0,3.423546919393832
66.0,3.432780476957155
67.0,3.4413775408223843
68.0,3.449340182839041
69.0,3.456670647330918
70.0,3.463371351096076
71.0,3.4694448834068465
72.0,3.47489400600983
73.0,3.479721653125896
74.0,3.4839309314501863
75.0,3.4875251201521085
76.0,3.490507670875343
77.0,3.4928822077378383
78.0,3.494652527331813
79.0,3.495822598723756
80.0,3.4963965634544234
81.0,3.496378735538845
82.0,3.4957736014663157
83.0,3.4945858202004043
84.0,3.4928202231789456
85.0,3.4904818143140464
86.0,3.487575769992082
87.0,3.4841074390736986
88.0,3.4800823428938106
89.0,3.475506175261602
90.0,3.4703848024605284
91.0,3.464724263248313
92.0,3.4585307688569493
93.0,3.4518107029927005
94.0,3.4445706218361
95.0,3.4368172540419497
96.0,3.4285575007393225
97.0,3.4197984355315603
98.0,3.410547304496273
99.0,3.400811526185343
100.0,3.3905987154689496
101.0,3.3766682706523454
102.0,3.3622675546794016
103.0,3.3474151343671563
104.0,3.332129750171903
105.0,3.316654597284446
106.0,3.3010375701459953
107.0,3.2852592005467085
108.0,3.26930225811915
109.0,3.253151658519402
110.0,3.2367943713669276
111.0,3.220219327943266
112.0,3.203417328649475
113.0,3.186380950222383
114.0,3.169104452709628
115.0,3.1515836862034776
116.0,3.1338159973334374
117.0,3.115800135517653
118.0,3.0975361589730914
119.0,3.0790253404845163
120.0,3.0602700729322527
121.0,3.041272177506084
122.0,3.0220170356032847
123.0,3.002507026888649
124.0,2.982745120424116
125.0,2.9625973005415833
126.0,2.9415115783439436
127.0,2.9195918042066347
128.0,2.89693642799349
129.0,2.873638537936897
130.0,2.8497858978248356
131.0,2.8254609824948176
132.0,2.8007410116347304
133.0,2.775697981890563
134.0,2.750398697281041
135.0,2.7249047979191614
136.0,2.69927278704061
137.0,2.673626876982466
138.0,2.648414698272708
139.0,2.623741733243274
140.0,2.5997118561299546
141.0,2.576427434026963
142.0,2.5539894269509715
143.0,2.53253564102671
144.0,2.5121605325905185
145.0,2.492760138186657
146.0,2.474120870068354
147.0,2.456266923252655
148.0,2.43921842430873
149.0,2.4229914333237303
150.0,2.4076061312286563
151.0,2.3931651762669643
152.0,2.379657771202342
153.0,2.36706986260574
154.0,2.355384114303434
155.0,2.344468228333638
156.0,2.334248874223017
157.0,2.3246778762987477
158.0,2.3157025610929156
159.0,2.3072656976559824
160.0,2.2993054361937157
161.0,2.2917552450276033
162.0,2.284543845878728
163.0,2.2775951474751244
164.0,2.270828177482594
165.0,2.2641570127590103
166.0,2.257633928920112
167.0,2.2513779103858673
168.0,2.2452353500428983
169.0,2.2394343466207483
170.0,2.234138276659248
171.0,2.2292786646751996
172.0,2.2247891715641868
173.0,2.2206055562826097
174.0,2.2166656377346694
175.0,2.21291606718309
176.0,2.209318007881719
177.0,2.2058187428810627
178.0,2.202367652019056
179.0,2.1989161793134038
180.0,2.1954178006025
181.0,2.1918279914348884
182.0,2.1881041952072735
183.0,2.1842057915510966
184.0,2.180094064967652
185.0,2.175732173711767
186.0,2.171085118924028
187.0,2.1661197140115664
188.0,2.1608045542773917
189.0,2.1551099867982826
190.0,2.149008080551227
191.0,2.14247259678842
192.0,2.1354789596608152
193.0,2.128004227090224
194.0,2.120027061889971
195.0,2.111527703134106
196.0,2.1024879377751677
197.0,2.0928910725104966
198.0,2.082721905897105
199.0,2.0719667007151035
200.0,2.0606131565796715
201.0,2.048650382801592
202.0,2.0360688714963313
203.0,2.022860470941676
204.0,2.0090183591839246
205.0,1.9945370178926243
206.0,1.9794122064638784
207.0,1.9636409363721836
208.0,1.9472214457708432
209.0,1.9301531743409166
210.0,1.912436738388731
211.0,1.8940739061919503
212.0,1.8750675735941809
213.0,1.8554217398481512
214.0,1.8351414837074282
215.0,1.8142329397666985
216.0,1.7927032750505971
217.0,1.770560665851088
218.0,1.7478142748134058
219.0,1.7244742282705403
220.0,1.7005515938262852
221.0,1.6760583581868302
222.0,1.6510074052409147
223.0,1.625412494388528
224.0,1.5992882391181698
225.0,1.5726500858326573
226.0,1.5455142929234897
227.0,1.5178979100937655
228.0,1.4898187579296533
229.0,1.4612954077204148
230.0,1.4323471615269805
231.0,1.4030523096630554
232.0,1.3734488545094394
233.0,1.343546779925464
234.0,1.3133573725399375
235.0,1.2828931867684945
236.0,1.2521680102460906
237.0,1.2211968296746523
238.0,1.18999579708587
239.0,1.1585821965191516
240.0,1.1269744111147197
241.0,1.0951916660865668
242.0,1.0632459812546344
243.0,1.031160075239189
244.0,0.9989575695911488
245.0,0.9666299802249037
246.0,0.9341957873400089
247.0,0.9016760578957604
248.0,0.8690923812736011
249.0,0.836466835428309
250.0,0.803821953375937
251.0,0.7711806900185142
252.0,0.7385663893054946
253.0,0.7059761459976743
254.0,0.6733506140519488
255.0,0.6407299855009939
256.0,0.6081538221417796
257.0,0.5756610465962141
258.0,0.5432899334824778
259.0,0.5110781006970301
260.0,0.4790625008073034
261.0,0.4472794125550729
262.0,0.41576443247051026
263.0,0.38455246659691517
264.0,0.353677722326132
265.0,0.3231737003446424
266.0,0.2930731866903417
267.0,0.2634082449199951
268.0,0.23421020838737452
269.0,0.20550967263207645
270.0,0.17733648787902026
271.0,0.14971975164862786
272.0,0.12268780147768305
273.0,0.09626820775087248
274.0,0.07048776664300756
275.0,0.0453724931719261
276.0,0.020947614362075186
277.0,-0.0027624374812245185
278.0,-0.025734031386835214
279.0,-0.04794434422217588
280.0,-0.06937136708691678
281.0,-0.08999391159599314
282.0,-0.10979161605193705
283.0,-0.12874495150653
284.0,-0.14683522771177357
285.0,-0.1640445989601798
