Distance,Elevation
187.0,228.63142277135654
188.0,228.62576388200665
189.0,228.61975846887879
190.0,228.61327502339236
191.0,228.6063482013351
192.0,228.5990115819466
193.0,228.59129769206314
194.0,228.58323802959498
195.0,228.57486308633872
196.0,228.5662023701212
197.0,228.55728442627858
198.0,228.54813685846813
199.0,228.53878634881352
200.0,228.5292586773839
201.0,228.51957874100623
202.0,228.5097705714117
203.0,228.49985735271443
204.0,228.48986143822523
205.0,228.47980436659753
206.0,228.46970687730794
207.0,228.45958892546918
208.0,228.44946969597737
209.0,228.4393676169927
210.0,228.4293003727534
211.0,228.41928491572298
212.0,228.4093374780718
213.0,228.3994735824913
214.0,228.38970805234212
215.0,228.38005502113577
216.0,228.37052794134985
217.0,228.36113959257622
218.0,228.35189885880766
219.0,228.342798727538
220.0,228.33384706075083
221.0,228.32505091607433
222.0,228.3164165478246
223.0,228.30794940734586
224.0,228.2996541426472
225.0,228.29153459733624
226.0,228.28359380884945
227.0,228.27583400597968
228.0,228.26825660569952
229.0,228.2608622092823
230.0,228.25365059771943
231.0,228.24662072643486
232.0,228.23973741369116
233.0,228.23297451646656
234.0,228.22633690128367
235.0,228.21982810313233
236.0,228.21345032863056
237.0,228.20720445836147
238.0,228.20109004838372
239.0,228.1951053309166
240.0,228.18924721420052
241.0,228.18351128153168
242.0,228.17789178947098
243.0,228.17238166522822
244.0,228.1669725032207
245.0,228.16165456080628
246.0,228.15641675319108
247.0,228.151246647512
248.0,228.1461304560941
249.0,228.14105302888171
250.0,228.13599784504493
251.0,228.1309470037607
252.0,228.12588121416837
253.0,228.12077978449958
254.0,228.1156206103834
255.0,228.11038016232573
256.0,228.1050334723631
257.0,228.0995541198916
258.0,228.09391421667002
259.0,228.08808439099803
260.0,228.08203377106858
261.0,228.0757299674948
262.0,228.06913905501267
263.0,228.06222555335654
264.0,228.0549524073106
265.0,228.04730552883197
266.0,228.03945709588064
267.0,228.03139744960302
268.0,228.02311699636672
269.0,228.0146062251375
270.0,228.00585572443362
271.0,227.9968561988596
272.0,227.98759848521863
273.0,227.97807356820266
274.0,227.96827259566285
275.0,227.95839602342113
276.0,227.94842115768154
277.0,227.93830962524504
278.0,227.92802500146303
279.0,227.9175327798634
280.0,227.90680034180212
281.0,227.89579692613862
282.0,227.8844935989369
283.0,227.87286322319142
284.0,227.8608804285767
285.0,227.84852158122368
286.0,227.83576475351876
287.0,227.82258969392973
288.0,227.80897779685495
289.0,227.79491207249822
290.0,227.78037711676808
291.0,227.7653590812024
292.0,227.74984564291717
293.0,227.7338259745806
294.0,227.71729071441214
295.0,227.70023193620577
296.0,227.68264311937867
297.0,227.6645191190445
298.0,227.64585613611146
299.0,227.62665168740557
300.0,227.60690457581805
301.0,227.58661486047808
302.0,227.56578382695065
303.0,227.54441395745852
304.0,227.5225089011293
305.0,227.50007344426783
306.0,227.4771134806526
307.0,227.4536359818577
308.0,227.42964896759918
309.0,227.40516147610631
310.0,227.38018353451793
311.0,227.35472612930332
312.0,227.32880117670805
313.0,227.30241405994218
314.0,227.27557720048952
315.0,227.2483040180522
316.0,227.2206086861662
317.0,227.1924754397386
318.0,227.1638732813042
319.0,227.13482975656376
320.0,227.1053724048543
321.0,227.07552874430297
322.0,227.04532625683152
323.0,227.01479237300887
324.0,226.9839544567536
325.0,226.952839789886
326.0,226.9214755565297
327.0,226.88988882736118
328.0,226.8581065437112
329.0,226.82615550151354
330.0,226.79406233510403
331.0,226.76185350086877
332.0,226.72955526074176
333.0,226.69719366555216
334.0,226.66479453822052
335.0,226.63238345680466
336.0,226.59998573739512
337.0,226.56762641685953
338.0,226.53533023543676
339.0,226.5031216191804
340.0,226.47102466225158
341.0,226.43906310906115
342.0,226.40726033626137
343.0,226.3756393345868
344.0,226.34422269054494
345.0,226.31303256795582
346.0,226.28209068934137
347.0,226.2514183171639
348.0,226.22103623491427
349.0,226.19096472804895
350.0,226.1612235647773
351.0,226.13182945748053
352.0,226.10277748001843
353.0,226.0740821757326
354.0,226.0457573017339
355.0,226.01781580436344
356.0,225.99026979445836
357.0,225.96313052242323
358.0,225.93640835310444
359.0,225.9101127404716
360.0,225.88450214588892
361.0,225.85962532428485
362.0,225.83544464307954
363.0,225.81192398007565
364.0,225.78902863373938
365.0,225.76672523393307
366.0,225.744981653104
367.0,225.72376691792462
368.0,225.70305112138846
369.0,225.68280533535847
370.0,225.6630015235701
371.0,225.64361245508746
372.0,225.62461161821363
373.0,225.60597313485476
374.0,225.58767167533742
375.0,225.56968237368065
376.0,225.55198074332094
377.0,225.5345425932914
378.0,225.51734394485467
379.0,225.50036094858947
380.0,225.483569801931
381.0,225.46694666716527
382.0,225.4504675898768
383.0,225.4341084178506
384.0,225.41784472042758
385.0,225.40165170831384
386.0,225.38550415384375
387.0,225.36937631169664
388.0,225.35324184006748
389.0,225.33707372229145
390.0,225.3208834368569
391.0,225.3048150367656
392.0,225.28886764965543
393.0,225.27304095003177
394.0,225.25733511983063
395.0,225.24175080979313
396.0,225.22628910165034
397.0,225.21095147111933
398.0,225.19573975171
399.0,225.1806560993425
400.0,225.16570295777618
401.0,225.15088302484847
402.0,225.13621614356927
403.0,225.12182959550464
404.0,225.10770648801997
405.0,225.09383118332502
406.0,225.0801892407085
407.0,225.0667673598679
408.0,225.05355332533622
409.0,225.0405359520039
410.0,225.02770503173755
411.0,225.01505128109454
412.0,225.00256629013336
413.0,224.99024247232057
414.0,224.9780730155335
415.0,224.96605183415912
416.0,224.95417352228887
417.0,224.94243330800975
418.0,224.93082700879165
419.0,224.91935098796995
420.0,224.90800211232565
421.0,224.89677771075984
422.0,224.8856755340655
423.0,224.87469371579533
424.0,224.8638307342246
425.0,224.85308537541133
426.0,224.84245669735213
427.0,224.83194399523367
428.0,224.82154676778046
429.0,224.8112646846995
430.0,224.80109755521966
431.0,224.79104529772823
432.0,224.78110791050293
433.0,224.77132372813358
434.0,224.76173042507247
435.0,224.75233805136784
436.0,224.74315715876625
437.0,224.73419878950912
438.0,224.72547446634846
439.0,224.71699618378034
440.0,224.70877640049653
441.0,224.7008280330547
442.0,224.69316445076635
443.0,224.6857994718033
444.0,224.67874736052227
445.0,224.6720288434604
446.0,224.6656629034283
447.0,224.6596636740995
448.0,224.6540458199546
449.0,224.64882453761527
450.0,224.64394735405855
451.0,224.6393426617791
452.0,224.63505017272968
453.0,224.6311088558051
454.0,224.62755697668447
455.0,224.62443213858236
456.0,224.62177132391116
457.0,224.6196109368523
458.0,224.61798684683876
459.0,224.61693443294658
460.0,224.61648862919702
461.0,224.61668397076892
462.0,224.61755464112053
463.0,224.619134520022
464.0,224.62145723249728
465.0,224.62455619867706
466.0,224.62846468456075
467.0,224.63321585368914
468.0,224.63884281972696
469.0,224.64537869995553
470.0,224.65285666967537
471.0,224.66131001751896
472.0,224.67077220167354
473.0,224.68127690701434
474.0,224.69285810314693
475.0,224.7055501033606
476.0,224.7191472308446
477.0,224.73363401319637
478.0,224.74900896495802
479.0,224.76526924265542
480.0,224.7824176808412
481.0,224.80053691121705
482.0,224.81960658058523
483.0,224.83960580641033
484.0,224.8605131772147
485.0,224.8823067536292
486.0,224.90496407009826
487.0,224.9284621372411
488.0,224.9527774448668
489.0,224.97788596564462
490.0,225.0036581962555
491.0,225.0298820712517
492.0,225.05657460236463
493.0,225.08374990754353
494.0,225.11141927776387
495.0,225.13959124387932
496.0,225.1682716435209
497.0,225.1974636880396
498.0,225.22716802949483
499.0,225.25738282768802
500.0,225.28810381724062
501.0,225.31932437471863
502.0,225.35103558580033
503.0,225.38322631249076
504.0,225.41588326038047
505.0,225.44899104594967
506.0,225.48253226391736
507.0,225.51648755463538
508.0,225.5508356715282
509.0,225.5855535485767
510.0,225.62061636784884
511.0,225.6559976270732
512.0,225.69166920725928
513.0,225.72753424867267
514.0,225.76355679710255
515.0,225.79971528497958
516.0,225.83598616972031
517.0,225.87234401739516
518.0,225.90879683167262
519.0,225.94537901890453
520.0,225.98207310381093
521.0,226.0188607514611
522.0,226.05572286703924
523.0,226.09263969565592
524.0,226.12959092220416
525.0,226.16655577126147
526.0,226.2035131070361
527.0,226.24037691705936
528.0,226.27701028680065
529.0,226.31341783329134
530.0,226.34960273548165
531.0,226.38556687131035
532.0,226.42131095444412
533.0,226.45683467068633
534.0,226.49213681405558
535.0,226.52721542253258
536.0,226.56206791347785
537.0,226.59669121871738
538.0,226.63108191929868
539.0,226.665236379916
540.0,226.69915088300428
541.0,226.73282176250373
542.0,226.7662455372925
543.0,226.79941904428972
544.0,226.83233957122704
545.0,226.86500498909075
546.0,226.8974138842319
547.0,226.9294276441865
548.0,226.96099198849396
549.0,226.99213736745259
550.0,227.0228938258294
551.0,227.05329117459982
552.0,227.08335916193673
553.0,227.1131276434454
554.0,227.1426267516464
555.0,227.17182029671073
556.0,227.20060023575633
557.0,227.22902848206317
558.0,227.2571662111444
559.0,227.28507406851512
560.0,227.31281237627906
561.0,227.34015402964468
562.0,227.36703189631442
563.0,227.39344954031773
564.0,227.41934328965124
565.0,227.44472574558847
566.0,227.4696068779724
567.0,227.49399416934574
568.0,227.51789275710894
569.0,227.54130557370382
570.0,227.56423348482514
571.0,227.5866754256587
572.0,227.60862853514607
573.0,227.63012152139015
574.0,227.65120010044794
575.0,227.67184438443317
576.0,227.69203390712295
577.0,227.7117477308599
578.0,227.73096455165944
579.0,227.74966280252247
580.0,227.76782075495294
581.0,227.78541661868118
582.0,227.8024286395913
583.0,227.8188351958558
584.0,227.83461489227273
585.0,227.8497466528107
586.0,227.86420981135683
587.0,227.87798420067145
588.0,227.8910502395474
589.0,227.90338901817458
590.0,227.91498238170942
591.0,227.9258130120501
592.0,227.93586450781672
593.0,227.9451214625364
594.0,227.95375941106371
595.0,227.96178183410274
596.0,227.9691452529531
597.0,227.97580928105273
598.0,227.98173664787225
599.0,227.9868932214792
600.0,227.99124802977016
601.0,227.99477328037344
602.0,227.99744437921925
603.0,227.99922049369326
604.0,227.999927442391
605.0,227.9994300107524
606.0,227.9977075554057
607.0,227.99474061638352
608.0,227.99051091899506
609.0,227.98500137387018
610.0,227.97814059775482
611.0,227.96970166155018
612.0,227.95970953981498
613.0,227.94818821345956
614.0,227.93516071448414
615.0,227.9206744836331
616.0,227.90485469078166
617.0,227.8877031847376
618.0,227.86922206243617
619.0,227.84941367584963
620.0,227.82828744715258
621.0,227.80585334809064
622.0,227.78211246682193
623.0,227.75706626894666
624.0,227.73071659096166
625.0,227.70306563163282
626.0,227.67411594128552
627.0,227.64387040901286
628.0,227.61233224780273
629.0,227.5795049775818
630.0,227.5453924061784
631.0,227.50999860820318
632.0,227.47377608753118
633.0,227.4373907816451
634.0,227.4006850765751
635.0,227.3635106775557
636.0,227.325728348739
637.0,227.28720765315748
638.0,227.24782669293685
639.0,227.2074718497577
640.0,227.16603752556748
641.0,227.12342588354068
642.0,227.07954658928972
643.0,227.034316552325
644.0,226.98765966776415
645.0,226.93950655829082
646.0,226.8897873993374
647.0,226.83844389316354
648.0,226.78627299958177
649.0,226.73310699692158
650.0,226.67879024745073
651.0,226.6232571717681
652.0,226.56649788591562
653.0,226.5084171808193
654.0,226.44893165795733
655.0,226.38796934485967
656.0,226.3254693128622
657.0,226.2613812971204
658.0,226.19566531887793
659.0,226.1282913099924
660.0,226.05923873971855
661.0,225.98849624374714
662.0,225.91609130066652
663.0,225.8420772316618
664.0,225.76645664468577
665.0,225.68924049133733
666.0,225.61044769123902
667.0,225.5301047588334
668.0,225.44824543259983
669.0,225.36491030668859
670.0,225.28014646497607
671.0,225.19400711753826
672.0,225.10655123954362
673.0,225.0178432125652
674.0,224.92795246831236
675.0,224.83695313478106
676.0,224.74492368482407
677.0,224.65194658714023
678.0,224.5576676672854
679.0,224.46206078508285
680.0,224.36530226725034
681.0,224.26755821066797
682.0,224.16889683830726
683.0,224.0694721126215
684.0,223.96943437050973
685.0,223.86893009051423
686.0,223.7681016610168
687.0,223.66708714943496
688.0,223.5660200724175
689.0,223.46502916704
690.0,223.36423816299884
691.0,223.26388621034917
692.0,223.16431879482943
693.0,223.0653568120934
694.0,222.9672035864811
695.0,222.87005620874857
696.0,222.77410544690056
697.0,222.67953565792857
698.0,222.5865247004549
699.0,222.49524384828118
700.0,222.40585770484296
701.0,222.3185241185696
702.0,222.233394099149
703.0,222.15061173469877
704.0,222.07031410984143
705.0,221.99263122468633
706.0,221.91768591471615
707.0,221.84559377157862
708.0,221.7764630647846
709.0,221.71039466431068
710.0,221.6474819641072
711.0,221.58781080651218
712.0,221.53145940757048
713.0,221.47849828325758
714.0,221.42906741305708
715.0,221.3832487416225
716.0,221.34110267930077
717.0,221.30268235523118
718.0,221.26803356483418
719.0,221.2371947183675
720.0,221.21023710510417
721.0,221.1871821316486
722.0,221.16803985989378
723.0,221.15281310985614
724.0,221.14149740504814
725.0,221.13408091900462
726.0,221.1305444229647
727.0,221.13086123470774
728.0,221.1350714445963
729.0,221.1432866164144
730.0,221.15548779705873
731.0,221.17173409463888
732.0,221.19204085261424
733.0,221.21635154409046
734.0,221.24460470261062
735.0,221.27673389231154
736.0,221.31266767989453
737.0,221.35232960840946
738.0,221.39563817285176
739.0,221.44250679757388
740.0,221.49284381550984
741.0,221.5467087533656
742.0,221.60413722846906
743.0,221.66497874800922
744.0,221.7290801223881
745.0,221.79628539196878
746.0,221.86643575626644
747.0,221.93936950557946
748.0,222.01508063807097
749.0,222.09350851907132
750.0,222.1745169853269
751.0,222.25796854369722
752.0,222.34372435851384
753.0,222.4316442418016
754.0,222.52158664636366
755.0,222.6134086617302
756.0,222.7070427623824
757.0,222.80252474771385
758.0,222.89974217953622
759.0,222.998583109691
760.0,223.0989361343406
761.0,223.20069045155154
762.0,223.3037359221697
763.0,223.40796313398647
764.0,223.51326735947436
765.0,223.61962043075206
766.0,223.72692694713675
767.0,223.83509313713333
768.0,223.94402695376573
769.0,224.0536381733437
770.0,224.1638384976641
771.0,224.27454165964812
772.0,224.3856635324122
773.0,224.49712224177554
774.0,224.6088000809351
775.0,224.72054987215498
776.0,224.83228277341362
777.0,224.94391191215337
778.0,225.05535249661986
779.0,225.16652193045806
780.0,225.27733993056486
781.0,225.3877286481985
782.0,225.49761279334513
783.0,225.6069197623413
784.0,225.71557976875354
785.0,225.82352597751535
786.0,225.93069464231934
787.0,226.037025246268
788.0,226.14246064577932
789.0,226.24694721775046
790.0,226.35031389285166
791.0,226.45221460176995
792.0,226.55266820949245
793.0,226.65169429257827
794.0,226.74931338815483
795.0,226.84532899083283
796.0,226.9396843325946
797.0,227.03236591688952
798.0,227.12336020941703
799.0,227.21265385112395
800.0,227.30023387312465
801.0,227.3860879135421
802.0,227.4702044362711
803.0,227.55257295166405
804.0,227.63318423913728
805.0,227.7120396254059
806.0,227.78924773767298
807.0,227.86482139041243
808.0,227.93877648186157
809.0,228.01113224795384
810.0,228.0819115183869
811.0,228.15120474578896
812.0,228.21930442142008
813.0,228.28628965527741
814.0,228.35224654487735
815.0,228.41726849823493
816.0,228.48142745974994
817.0,228.54470488384047
818.0,228.60719690667548
819.0,228.66902587961292
820.0,228.7303380725602
821.0,228.79123741751573
822.0,228.85183420700136
823.0,228.91225584714053
824.0,228.97263910224197
825.0,229.03313040238035
826.0,229.09388615347638
827.0,229.15507304987543
828.0,229.2168683894268
829.0,229.27946039106155
830.0,229.34304851486988
831.0,229.4078437846786
832.0,229.47411695687788
833.0,229.54166075991478
834.0,229.60980138773076
835.0,229.67859388669606
836.0,229.748097447517
837.0,229.8183754783497
838.0,229.8894956783362
839.0,229.96168606792847
840.0,230.03503309715637
841.0,230.1095924329761
842.0,230.18542578265496
843.0,230.26260093292353
844.0,230.3411917899234
845.0,230.4212784199487
846.0,230.5029470909832
847.0,230.58635799973928
848.0,230.67162892363422
